38,42,70
42,47,50
38,47,70
47,52,50
52,57,60
57,62,70
62,68,50
389,391,60
390,337,50
390,340,50
387,331,50
387,328,50
393,420,50
395,420,40
395,397,50
397,421,50
399,421,50
400,355,50
400,358,50
406,364,50
406,367,50
373,412,50
376,412,50
415,376,50
408,422,50
411,422,50
411,423,50
414,423,50
414,424,50
417,424,50
